Starting Antenna Logging
9034918	208	6	0	0	0	0	0	0	107
9043936	176	2	0	0	4	0	0	0	0
9047530	208	6	0	0	0	0	0	0	107
9048916	208	6	0	0	0	0	0	0	107
9052954	176	1	26	30	4	0	0	0	0
9061972	385	74	137	73	1	255	192	0	0
9064217	208	6	0	0	0	0	0	0	107
9070990	208	6	0	0	0	0	0	0	107
9080008	192	2	100	0	0	0	0	0	0
9082274	208	6	0	0	0	0	0	0	107
9089039	208	6	0	0	0	0	0	0	107
9098044	176	2	0	0	4	0	0	0	0
9099169	208	6	0	0	0	0	0	0	107
9102392	208	6	0	0	0	0	0	0	107
9102546	208	8	0	0	0	0	12	0	0
9103118	208	7	0	0	0	0	236	0	0
9107063	255	152	0	121	123	0	0	0	0
9116080	176	1	26	31	4	0	0	0	0
9125112	208	6	0	0	0	0	0	0	107
9134117	208	6	0	0	0	0	0	0	107
9137862	208	6	0	0	0	0	0	0	107
9143148	208	6	0	0	0	0	0	0	107
9152153	176	2	0	0	4	0	0	0	0
9158706	208	6	0	0	0	0	0	0	107
9161185	208	6	0	0	0	0	0	0	107
9170190	176	1	26	31	4	0	0	0	0
9175393	208	6	0	0	0	0	0	0	107
9179208	208	6	0	0	0	0	0	0	107
9188226	192	2	100	0	0	0	0	0	0
9193449	208	6	0	0	0	0	0	0	107
9197244	208	6	0	0	0	0	0	0	107
9197675	176	2	0	0	4	0	0	0	0
9200899	208	6	0	0	0	0	0	0	107
9206263	208	8	0	0	0	0	12	0	0
9214294	208	7	0	0	0	0	236	0	0
9215281	208	6	0	0	0	0	0	0	107
9224299	176	1	26	31	4	0	0	0	0
9233317	208	6	0	0	0	0	0	0	107
9242335	208	6	0	0	0	0	0	0	107
9249037	208	6	0	0	0	0	0	0	107
9251354	208	6	0	0	0	0	0	0	107
9254285	176	2	0	0	4	0	0	0	0
9260372	208	6	0	0	0	0	0	0	107
9269390	255	152	0	121	123	0	0	0	0
9269882	208	6	0	0	0	0	0	0	107
9278408	208	6	0	0	0	0	0	0	107
9286567	176	1	27	31	4	0	0	0	0
9287426	208	6	0	0	0	0	0	0	107
9294859	192	2	100	0	0	0	0	0	0
9296238	208	6	0	0	0	0	0	0	107
9296445	385	74	136	73	1	255	255	255	255
9299515	208	8	0	0	0	0	12	0	0
9304624	208	6	0	0	0	0	0	0	107
9305463	208	7	0	0	0	0	236	0	0
9314481	176	2	0	0	4	0	0	0	0
9323499	208	6	0	0	0	0	0	0	107
9325469	208	6	0	0	0	0	0	0	107
9332517	208	6	0	0	0	0	0	0	107
9341536	176	1	27	31	4	0	0	0	0
9350554	208	6	0	0	0	0	0	0	107
9359572	208	6	0	0	0	0	0	0	107
9360212	208	6	0	0	0	0	0	0	107
9368590	208	6	0	0	0	0	0	0	107
9377609	176	2	0	0	4	0	0	0	0
9381056	208	6	0	0	0	0	0	0	107
9386627	208	6	0	0	0	0	0	0	107
9394713	176	1	26	31	4	0	0	0	0
9395644	208	6	0	0	0	0	0	0	107
9397742	208	8	0	0	0	0	12	0	0
9397938	208	6	0	0	0	0	0	0	107
9404051	192	2	100	0	0	0	0	0	0
9404663	208	7	0	0	0	0	236	0	0
9413681	255	153	0	121	123	0	0	0	0
9415800	208	6	0	0	0	0	0	0	107
9422700	208	6	0	0	0	0	0	0	107
9431718	176	2	0	0	4	0	0	0	0
9436644	208	6	0	0	0	0	0	0	107
9440736	208	6	0	0	0	0	0	0	107
9449754	176	1	27	31	4	0	0	0	0
9458772	208	6	0	0	0	0	0	0	107
9467791	208	6	0	0	0	0	0	0	107
9471388	208	6	0	0	0	0	0	0	107
9476809	208	6	0	0	0	0	0	0	107
9485827	176	2	0	0	4	0	0	0	0
9492232	208	6	0	0	0	0	0	0	107
9493300	208	6	0	0	0	0	0	0	107
9494845	176	1	27	30	4	0	0	0	0
9496523	208	8	0	0	0	0	12	0	0
9503863	208	6	0	0	0	0	0	0	107
9508918	208	7	0	0	0	0	236	0	0
9512882	208	6	0	0	0	0	0	0	107
9521899	192	2	100	0	0	0	0	0	0
9526976	208	6	0	0	0	0	0	0	107
9530918	208	6	0	0	0	0	0	0	107
9539936	176	2	0	0	4	0	0	0	0
9540791	208	6	0	0	0	0	0	0	107
9547821	208	6	0	0	0	0	0	0	107
9548954	385	74	138	73	1	255	255	255	255
9553823	176	1	26	31	4	0	0	0	0
9557973	208	6	0	0	0	0	0	0	107
9566991	255	152	0	121	123	0	0	0	0
9576008	208	6	0	0	0	0	0	0	107
9582563	208	6	0	0	0	0	0	0	107
9585026	208	6	0	0	0	0	0	0	107
9592763	176	2	0	0	4	0	0	0	0
9594045	208	6	0	0	0	0	0	0	107
9595986	208	8	0	0	0	0	12	0	0
9603063	208	6	0	0	0	0	0	0	107
9603406	208	7	0	0	0	0	236	0	0
9612081	208	6	0	0	0	0	0	0	107
9620092	176	1	26	30	4	0	0	0	0
9621099	208	6	0	0	0	0	0	0	107
9630117	192	2	100	0	0	0	0	0	0
9638150	208	6	0	0	0	0	0	0	107
9639136	208	6	0	0	0	0	0	0	107
9648154	176	2	0	0	4	0	0	0	0
9657171	208	6	0	0	0	0	0	0	107
9658996	208	6	0	0	0	0	0	0	107
9666190	208	6	0	0	0	0	0	0	107
9675208	176	1	26	31	4	0	0	0	0
9684227	208	6	0	0	0	0	0	0	107
9690363	208	6	0	0	0	0	0	0	107
9693244	208	6	0	0	0	0	0	0	107
9693586	208	8	0	0	0	0	12	0	0
9693739	208	6	0	0	0	0	0	0	107
9702263	208	7	0	0	0	0	236	0	0
9703593	176	2	0	0	4	0	0	0	0
9711281	208	6	0	0	0	0	0	0	107
9714583	255	152	0	121	123	0	0	0	0
9720299	208	6	0	0	0	0	0	0	107
9729318	176	1	27	31	4	0	0	0	0
9731268	208	6	0	0	0	0	0	0	107
9738335	208	6	0	0	0	0	0	0	107
9747354	192	2	100	0	0	0	0	0	0
9749326	208	6	0	0	0	0	0	0	107
9756372	208	6	0	0	0	0	0	0	107
9765391	176	2	0	0	4	0	0	0	0
9770170	208	6	0	0	0	0	0	0	107
9774409	208	6	0	0	0	0	0	0	107
9783427	176	1	26	31	4	0	0	0	0
9786719	208	6	0	0	0	0	0	0	107
9788889	208	6	0	0	0	0	0	0	107
9792111	385	74	137	73	1	255	128	0	0
9792445	208	8	0	0	0	0	12	0	0
9801463	208	7	0	0	0	0	236	0	0
9804914	208	6	0	0	0	0	0	0	107
9810482	208	6	0	0	0	0	0	0	107
9819500	176	2	0	0	4	0	0	0	0
9825759	208	6	0	0	0	0	0	0	107
9828517	208	6	0	0	0	0	0	0	107
9837536	176	1	27	31	4	0	0	0	0
9842442	208	6	0	0	0	0	0	0	107
9846554	208	6	0	0	0	0	0	0	107
9853361	192	2	100	0	0	0	0	0	0
9855573	208	6	0	0	0	0	0	0	107
9860501	255	152	0	121	123	0	0	0	0
9864591	208	6	0	0	0	0	0	0	107
9873608	176	2	0	0	4	0	0	0	0
9881346	208	6	0	0	0	0	0	0	107
9882627	208	6	0	0	0	0	0	0	107
9887318	176	1	26	31	4	0	0	0	0
9890541	208	6	0	0	0	0	0	0	107
9891645	208	8	0	0	0	0	12	0	0
9900664	208	7	0	0	0	0	236	0	0
9909682	208	6	0	0	0	0	0	0	107
9916089	208	6	0	0	0	0	0	0	107
9918700	208	6	0	0	0	0	0	0	107
9927718	176	2	0	0	4	0	0	0	0
9936736	208	6	0	0	0	0	0	0	107
9936934	208	6	0	0	0	0	0	0	107
9945755	208	6	0	0	0	0	0	0	107
9953617	176	1	26	31	4	0	0	0	0
9954772	208	6	0	0	0	0	0	0	107
9963791	192	2	100	0	0	0	0	0	0
9971677	208	6	0	0	0	0	0	0	107
9972809	208	6	0	0	0	0	0	0	107
9981827	176	2	0	0	4	0	0	0	0
9985856	208	6	0	0	0	0	0	0	107
9989078	208	6	0	0	0	0	0	0	107
9990846	208	8	0	0	0	0	12	0	0
9992521	208	7	0	0	0	0	236	0	0
9999863	208	6	0	0	0	0	0	0	107
10003129	176	1	26	31	4	0	0	0	0
10008882	208	6	0	0	0	0	0	0	107
10017900	255	152	0	123	129	0	0	0	0
10026919	208	6	0	0	0	0	0	0	107
10027264	208	6	0	0	0	0	0	0	107
10032659	208	6	0	0	0	0	0	0	107
10035937	176	2	0	0	4	0	0	0	0
10044954	385	74	138	73	1	255	255	255	255
10048109	208	6	0	0	0	0	0	0	107
10053973	208	6	0	0	0	0	0	0	107
10062991	176	1	27	31	4	0	0	0	0
10064793	208	6	0	0	0	0	0	0	107
10072009	208	6	0	0	0	0	0	0	107
10081026	192	2	100	0	0	0	0	0	0
10082853	208	6	0	0	0	0	0	0	107
10084408	208	6	0	0	0	0	0	0	107
10087632	176	2	0	0	4	0	0	0	0
10090044	208	8	0	0	0	0	12	0	0
10099063	208	7	0	0	0	0	236	0	0
10103698	208	6	0	0	0	0	0	0	107
10108081	208	6	0	0	0	0	0	0	107
10117100	176	1	27	30	4	0	0	0	0
10126117	208	6	0	0	0	0	0	0	107
10135136	208	6	0	0	0	0	0	0	107
10138440	208	6	0	0	0	0	0	0	107
10144154	208	6	0	0	0	0	0	0	107
10152900	176	2	0	0	4	0	0	0	0
10153172	208	6	0	0	0	0	0	0	107
10159285	255	152	0	121	123	0	0	0	0
10162191	208	6	0	0	0	0	0	0	107
10171208	176	1	27	31	4	0	0	0	0
10175968	208	6	0	0	0	0	0	0	107
10180227	208	6	0	0	0	0	0	0	107
10183998	192	2	100	0	0	0	0	0	0
10187220	208	6	0	0	0	0	0	0	107
10189245	208	8	0	0	0	0	12	0	0
10194027	208	7	0	0	0	0	236	0	0
10198263	208	6	0	0	0	0	0	0	107
10207282	176	2	0	0	4	0	0	0	0
10214871	208	6	0	0	0	0	0	0	107
10216299	208	6	0	0	0	0	0	0	107
10225318	176	1	26	30	4	0	0	0	0
10234336	208	6	0	0	0	0	0	0	107
10243356	208	6	0	0	0	0	0	0	107
10249616	208	6	0	0	0	0	0	0	107
10252372	208	6	0	0	0	0	0	0	107
10261391	176	2	0	0	4	0	0	0	0
10270409	208	6	0	0	0	0	0	0	107
10270530	208	6	0	0	0	0	0	0	107
10278591	208	6	0	0	0	0	0	0	107
10279427	176	1	26	31	4	0	0	0	0
10281499	385	74	132	73	1	255	255	255	255
10284723	208	6	0	0	0	0	0	0	107
10287143	208	8	0	0	0	0	12	0	0
10288446	208	7	0	0	0	0	236	0	0
10297463	192	2	100	0	0	0	0	0	0
10302669	208	6	0	0	0	0	0	0	107
10305203	208	6	0	0	0	0	0	0	107
10306481	255	152	0	121	123	0	0	0	0
10315500	176	2	0	0	4	0	0	0	0
10324518	208	6	0	0	0	0	0	0	107
10326047	208	6	0	0	0	0	0	0	107
10333537	208	6	0	0	0	0	0	0	107
10342554	176	1	27	30	4	0	0	0	0
10351573	208	6	0	0	0	0	0	0	107
10360591	208	6	0	0	0	0	0	0	107
10360791	208	6	0	0	0	0	0	0	107
10369609	208	6	0	0	0	0	0	0	107
10378627	176	2	0	0	4	0	0	0	0
10380011	208	6	0	0	0	0	0	0	107
10381636	208	6	0	0	0	0	0	0	107
10383237	208	8	0	0	0	0	12	0	0
10387645	176	1	26	31	4	0	0	0	0
10396664	208	7	0	0	0	0	236	0	0
10398317	208	6	0	0	0	0	0	0	107
10405682	208	6	0	0	0	0	0	0	107
10414701	192	2	100	0	0	0	0	0	0
10416378	208	6	0	0	0	0	0	0	107
10423718	208	6	0	0	0	0	0	0	107
10432737	176	2	0	0	4	0	0	0	0
10437223	208	6	0	0	0	0	0	0	107
10441755	208	6	0	0	0	0	0	0	107
10450773	176	1	27	31	4	0	0	0	0
10452438	208	6	0	0	0	0	0	0	107
10459792	208	6	0	0	0	0	0	0	107
10468809	255	152	0	121	123	0	0	0	0
10471966	208	6	0	0	0	0	0	0	107
10477828	208	6	0	0	0	0	0	0	107
10478540	176	2	0	0	4	0	0	0	0
10481763	208	6	0	0	0	0	0	0	107
10486846	208	8	0	0	0	0	12	0	0
10492811	208	7	0	0	0	0	236	0	0
10495864	208	6	0	0	0	0	0	0	107
10504883	176	1	26	31	4	0	0	0	0
10509493	208	6	0	0	0	0	0	0	107
10513900	208	6	0	0	0	0	0	0	107
10522919	192	2	100	0	0	0	0	0	0
10524529	208	6	0	0	0	0	0	0	107
10527554	208	6	0	0	0	0	0	0	107
10531937	385	74	133	73	1	255	224	0	0
10540955	176	2	0	0	4	0	0	0	0
10548398	208	6	0	0	0	0	0	0	107
10549974	208	6	0	0	0	0	0	0	107
10558991	176	1	27	30	4	0	0	0	0
10568009	208	6	0	0	0	0	0	0	107
10577027	208	6	0	0	0	0	0	0	107
10580365	208	6	0	0	0	0	0	0	107
10583141	208	6	0	0	0	0	0	0	107
10586045	208	7	0	0	0	0	236	0	0
10595064	176	2	0	0	4	0	0	0	0
10602206	208	6	0	0	0	0	0	0	107
10603987	208	6	0	0	0	0	0	0	107
10604107	255	152	0	121	123	0	0	0	0
10613100	176	1	27	31	4	0	0	0	0
10620668	208	6	0	0	0	0	0	0	107
10622118	208	6	0	0	0	0	0	0	107
10631136	192	2	100	0	0	0	0	0	0
10638729	208	6	0	0	0	0	0	0	107
10640155	208	6	0	0	0	0	0	0	107
10649172	176	2	0	0	4	0	0	0	0
10658191	208	6	0	0	0	0	0	0	107
10659574	208	6	0	0	0	0	0	0	107
10667209	208	6	0	0	0	0	0	0	107
10676228	176	1	26	31	4	0	0	0	0
10676620	208	6	0	0	0	0	0	0	107
10679843	208	6	0	0	0	0	0	0	107
10685245	208	8	0	0	0	0	12	0	0
10694263	208	7	0	0	0	0	236	0	0
10694386	208	6	0	0	0	0	0	0	107
10703282	208	6	0	0	0	0	0	0	107
10712300	176	2	0	0	4	0	0	0	0
10715161	208	6	0	0	0	0	0	0	107
10721319	208	6	0	0	0	0	0	0	107
10730336	176	1	27	30	4	0	0	0	0
10731843	208	6	0	0	0	0	0	0	107
10739354	208	6	0	0	0	0	0	0	107
10748373	192	2	100	0	0	0	0	0	0
10749905	208	6	0	0	0	0	0	0	107
10753947	208	6	0	0	0	0	0	0	107
10757391	176	2	0	0	4	0	0	0	0
10766409	255	152	0	121	123	0	0	0	0
10770460	208	6	0	0	0	0	0	0	107
10770749	208	6	0	0	0	0	0	0	107
10774154	385	74	134	73	1	255	255	255	255
10775427	176	1	26	31	4	0	0	0	0
10777377	208	8	0	0	0	0	12	0	0
10784445	208	6	0	0	0	0	0	0	107
10793464	208	7	0	0	0	0	236	0	0
10802482	208	6	0	0	0	0	0	0	107
10805492	208	6	0	0	0	0	0	0	107
10811501	208	6	0	0	0	0	0	0	107
10820518	176	2	0	0	4	0	0	0	0
10826337	208	6	0	0	0	0	0	0	107
10829537	208	6	0	0	0	0	0	0	107
10838555	176	1	26	31	4	0	0	0	0
10843017	208	6	0	0	0	0	0	0	107
10847573	208	6	0	0	0	0	0	0	107
10856591	192	2	100	0	0	0	0	0	0
10861079	208	6	0	0	0	0	0	0	107
10865609	208	6	0	0	0	0	0	0	107
10872714	176	2	0	0	4	0	0	0	0
10874628	208	6	0	0	0	0	0	0	107
10875938	208	8	0	0	0	0	12	0	0
10881924	208	6	0	0	0	0	0	0	107
10883646	208	7	0	0	0	0	236	0	0
10892664	176	1	26	30	4	0	0	0	0
10901682	208	6	0	0	0	0	0	0	107
10903716	208	6	0	0	0	0	0	0	107
10910700	208	6	0	0	0	0	0	0	107
10916667	255	152	0	121	123	0	0	0	0
10919719	208	6	0	0	0	0	0	0	107
10928737	176	2	0	0	4	0	0	0	0
10937512	208	6	0	0	0	0	0	0	107
10937755	208	6	0	0	0	0	0	0	107
10946773	176	1	27	31	4	0	0	0	0
10954192	208	6	0	0	0	0	0	0	107
10955791	208	6	0	0	0	0	0	0	107
10964810	192	2	100	0	0	0	0	0	0
10972224	208	6	0	0	0	0	0	0	107
10972346	208	6	0	0	0	0	0	0	107
10973828	208	8	0	0	0	0	12	0	0
10975447	176	2	0	0	4	0	0	0	0
10982847	208	6	0	0	0	0	0	0	107
10991864	208	7	0	0	0	0	236	0	0
10993099	208	6	0	0	0	0	0	0	107
11000883	208	6	0	0	0	0	0	0	107
11009901	176	1	26	31	4	0	0	0	0
11016398	208	6	0	0	0	0	0	0	107
11018919	208	6	0	0	0	0	0	0	107
11027844	385	74	136	73	1	255	255	255	255
11027965	208	6	0	0	0	0	0	0	107
11036955	176	2	0	0	4	0	0	0	0
11045974	208	6	0	0	0	0	0	0	107
11048687	208	6	0	0	0	0	0	0	107
11053485	208	6	0	0	0	0	0	0	107
11054992	176	1	27	31	4	0	0	0	0
11064009	255	152	0	121	123	0	0	0	0
11065368	208	6	0	0	0	0	0	0	107
11069748	208	6	0	0	0	0	0	0	107
11072971	192	2	100	0	0	0	0	0	0
11082045	208	8	0	0	0	0	12	0	0
11083431	208	7	0	0	0	0	236	0	0
11091063	208	6	0	0	0	0	0	0	107
11100082	176	2	0	0	4	0	0	0	0
11104276	208	6	0	0	0	0	0	0	107
11109100	208	6	0	0	0	0	0	0	107
11118118	176	1	26	31	4	0	0	0	0
11127136	208	6	0	0	0	0	0	0	107
11136155	208	6	0	0	0	0	0	0	107
11139018	208	6	0	0	0	0	0	0	107
11145173	208	6	0	0	0	0	0	0	107
11154191	176	2	0	0	4	0	0	0	0
11159864	208	6	0	0	0	0	0	0	107
11163209	208	6	0	0	0	0	0	0	107
11168308	176	1	27	31	4	0	0	0	0
11171531	208	6	0	0	0	0	0	0	107
11172227	208	8	0	0	0	0	12	0	0
11176543	208	7	0	0	0	0	236	0	0
11181246	208	6	0	0	0	0	0	0	107
11190264	192	2	100	0	0	0	0	0	0
11194606	208	6	0	0	0	0	0	0	107
11199282	208	6	0	0	0	0	0	0	107
11203251	176	2	0	0	4	0	0	0	0
11208300	208	6	0	0	0	0	0	0	107
11215451	255	152	0	122	123	0	0	0	0
11217318	208	6	0	0	0	0	0	0	107
11226337	176	1	26	31	4	0	0	0	0
11235355	208	6	0	0	0	0	0	0	107
11244373	208	6	0	0	0	0	0	0	107
11250194	208	6	0	0	0	0	0	0	107
11253391	208	6	0	0	0	0	0	0	107
11262332	176	2	0	0	4	0	0	0	0
11262454	208	6	0	0	0	0	0	0	107
11266861	385	74	139	73	1	255	192	0	0
11270084	208	6	0	0	0	0	0	0	107
11271038	208	8	0	0	0	0	12	0	0
11271428	208	7	0	0	0	0	236	0	0
11280446	176	1	26	31	4	0	0	0	0
11287718	208	6	0	0	0	0	0	0	107
11289465	208	6	0	0	0	0	0	0	107
11298482	192	2	100	0	0	0	0	0	0
11305782	208	6	0	0	0	0	0	0	107
11307500	208	6	0	0	0	0	0	0	107
11316519	176	2	0	0	4	0	0	0	0
11325537	208	6	0	0	0	0	0	0	107
11326626	208	6	0	0	0	0	0	0	107
11862279	208	8	0	0	0	0	12	0	0
11343573	176	1	26	30	4	0	0	0	0
11352592	208	6	0	0	0	0	0	0	107
11353022	208	6	0	0	0	0	0	0	107
11361369	208	6	0	0	0	0	0	0	107
11361610	255	152	0	121	123	0	0	0	0
11366321	176	2	0	0	4	0	0	0	0
11369544	208	6	0	0	0	0	0	0	107
11370628	208	8	0	0	0	0	12	0	0
11379647	208	7	0	0	0	0	236	0	0
11382213	208	6	0	0	0	0	0	0	107
11388664	208	6	0	0	0	0	0	0	107
11397683	176	1	26	30	4	0	0	0	0
11398893	208	6	0	0	0	0	0	0	107
11406701	208	6	0	0	0	0	0	0	107
11415719	192	2	100	0	0	0	0	0	0
11416957	208	6	0	0	0	0	0	0	107
11424737	208	6	0	0	0	0	0	0	107
11433755	176	2	0	0	4	0	0	0	0
11437802	208	6	0	0	0	0	0	0	107
11442774	208	6	0	0	0	0	0	0	107
11451792	176	1	27	31	4	0	0	0	0
11460810	208	6	0	0	0	0	0	0	107
11464860	208	6	0	0	0	0	0	0	107
11468081	208	6	0	0	0	0	0	0	107
11469828	208	8	0	0	0	0	12	0	0
11472546	208	7	0	0	0	0	236	0	0
11478847	208	6	0	0	0	0	0	0	107
11487865	176	2	0	0	4	0	0	0	0
11493389	208	6	0	0	0	0	0	0	107
11496883	208	6	0	0	0	0	0	0	107
11502793	176	1	26	31	4	0	0	0	0
11505901	208	6	0	0	0	0	0	0	107
11508268	255	152	0	121	123	0	0	0	0
11510068	208	6	0	0	0	0	0	0	107
11514919	385	74	137	73	1	255	192	0	0
11523937	192	2	100	0	0	0	0	0	0
11528132	208	6	0	0	0	0	0	0	107
11532956	208	6	0	0	0	0	0	0	107
11541974	176	2	0	0	4	0	0	0	0
11548978	208	6	0	0	0	0	0	0	107
11550993	208	6	0	0	0	0	0	0	107
11560009	176	1	27	31	4	0	0	0	0
11562427	208	6	0	0	0	0	0	0	107
11565650	208	6	0	0	0	0	0	0	107
11569027	208	8	0	0	0	0	12	0	0
11578046	208	7	0	0	0	0	236	0	0
11583721	208	6	0	0	0	0	0	0	107
11587064	208	6	0	0	0	0	0	0	107
11596082	176	2	0	0	4	0	0	0	0
11604565	208	6	0	0	0	0	0	0	107
11605100	208	6	0	0	0	0	0	0	107
11614119	176	1	26	31	4	0	0	0	0
11621243	208	6	0	0	0	0	0	0	107
11623137	208	6	0	0	0	0	0	0	107
11632155	192	2	100	0	0	0	0	0	0
11639308	208	6	0	0	0	0	0	0	107
11641173	208	6	0	0	0	0	0	0	107
11650191	176	2	0	0	4	0	0	0	0
11652561	208	6	0	0	0	0	0	0	107
11659210	208	6	0	0	0	0	0	0	107
11660152	255	152	0	121	123	0	0	0	0
11661917	208	6	0	0	0	0	0	0	107
11665139	176	1	26	30	4	0	0	0	0
11668228	208	8	0	0	0	0	12	0	0
11677246	208	7	0	0	0	0	236	0	0
11686264	208	6	0	0	0	0	0	0	107
11694897	208	6	0	0	0	0	0	0	107
11695282	208	6	0	0	0	0	0	0	107
11704301	176	2	0	0	4	0	0	0	0
11713319	208	6	0	0	0	0	0	0	107
11715740	208	6	0	0	0	0	0	0	107
11722338	208	6	0	0	0	0	0	0	107
11731355	176	1	26	30	4	0	0	0	0
11732419	208	6	0	0	0	0	0	0	107
11740374	208	6	0	0	0	0	0	0	107
11749392	192	2	100	0	0	0	0	0	0
11750484	208	6	0	0	0	0	0	0	107
11754192	208	6	0	0	0	0	0	0	107
11758410	176	2	0	0	4	0	0	0	0
11760469	385	74	138	73	1	255	255	255	255
11763692	208	6	0	0	0	0	0	0	107
11767429	208	8	0	0	0	0	12	0	0
11771328	208	7	0	0	0	0	236	0	0
11776446	208	6	0	0	0	0	0	0	107
11785464	176	1	27	31	4	0	0	0	0
11794483	208	6	0	0	0	0	0	0	107
11802330	208	6	0	0	0	0	0	0	107
11803501	208	6	0	0	0	0	0	0	107
11806071	255	152	0	121	123	0	0	0	0
11812520	208	6	0	0	0	0	0	0	107
11821537	176	2	0	0	4	0	0	0	0
11826917	208	6	0	0	0	0	0	0	107
11830556	208	6	0	0	0	0	0	0	107
11839574	176	1	26	31	4	0	0	0	0
11843593	208	6	0	0	0	0	0	0	107
11848592	208	6	0	0	0	0	0	0	107
11857610	192	2	100	0	0	0	0	0	0
11859055	208	6	0	0	0	0	0	0	107
11861659	208	6	0	0	0	0	0	0	107
11862279	208	8	0	0	0	0	12	0	0
11866628	176	2	0	0	4	0	0	0	0
11875647	208	7	0	0	0	0	236	0	0
11882504	208	6	0	0	0	0	0	0	107
11884665	208	6	0	0	0	0	0	0	107
11893683	176	1	26	31	4	0	0	0	0
11902701	208	6	0	0	0	0	0	0	107
11911719	208	6	0	0	0	0	0	0	107
11917246	208	6	0	0	0	0	0	0	107
11920738	208	6	0	0	0	0	0	0	107
11929756	176	2	0	0	4	0	0	0	0
11938091	208	6	0	0	0	0	0	0	107
11938774	208	6	0	0	0	0	0	0	107
11947792	176	1	27	31	4	0	0	0	0
11952098	208	6	0	0	0	0	0	0	107
11954768	208	6	0	0	0	0	0	0	107
11956579	255	152	0	121	123	0	0	0	0
11956810	192	2	100	0	0	0	0	0	0
11959803	208	8	0	0	0	0	12	0	0
11965829	208	6	0	0	0	0	0	0	107
11972835	208	7	0	0	0	0	236	0	0
11974847	208	6	0	0	0	0	0	0	107
11983865	176	2	0	0	4	0	0	0	0
11992883	208	6	0	0	0	0	0	0	107
11993679	208	6	0	0	0	0	0	0	107
12000132	208	6	0	0	0	0	0	0	107
12001901	176	1	27	31	4	0	0	0	0
12010920	385	74	135	73	1	255	128	0	0
12019938	208	6	0	0	0	0	0	0	107
12028422	208	6	0	0	0	0	0	0	107
12028957	208	6	0	0	0	0	0	0	107
12037974	176	2	0	0	4	0	0	0	0
12046993	208	6	0	0	0	0	0	0	107
12049266	208	6	0	0	0	0	0	0	107
12055132	208	6	0	0	0	0	0	0	107
12056010	176	1	27	31	4	0	0	0	0
12058355	208	8	0	0	0	0	12	0	0
12065028	208	6	0	0	0	0	0	0	107
12065944	208	7	0	0	0	0	236	0	0
12074046	208	6	0	0	0	0	0	0	107
12083064	192	2	100	0	0	0	0	0	0
12084010	208	6	0	0	0	0	0	0	107
12092083	208	6	0	0	0	0	0	0	107
12101101	176	2	0	0	4	0	0	0	0
12101865	208	6	0	0	0	0	0	0	107
12104855	208	6	0	0	0	0	0	0	107
12110119	255	153	0	121	123	0	0	0	0
12119137	176	1	26	31	4	0	0	0	0
12128155	208	6	0	0	0	0	0	0	107
12137174	208	6	0	0	0	0	0	0	107
12139598	208	6	0	0	0	0	0	0	107
12146192	208	6	0	0	0	0	0	0	107
12153530	176	2	0	0	4	0	0	0	0
12155210	208	6	0	0	0	0	0	0	107
12156753	208	8	0	0	0	0	12	0	0
12160443	208	6	0	0	0	0	0	0	107
12164228	208	7	0	0	0	0	236	0	0
12173246	176	1	27	31	4	0	0	0	0
12177118	208	6	0	0	0	0	0	0	107
12182265	208	6	0	0	0	0	0	0	107
12191283	192	2	100	0	0	0	0	0	0
12195185	208	6	0	0	0	0	0	0	107
12200301	208	6	0	0	0	0	0	0	107
12209319	176	2	0	0	4	0	0	0	0
12216030	208	6	0	0	0	0	0	0	107
12218337	208	6	0	0	0	0	0	0	107
12227356	176	1	27	31	4	0	0	0	0
12236373	208	6	0	0	0	0	0	0	107
12245392	208	6	0	0	0	0	0	0	107
12246067	208	6	0	0	0	0	0	0	107
12250774	208	6	0	0	0	0	0	0	107
12251638	385	74	134	73	1	255	255	255	255
12252083	176	2	0	0	4	0	0	0	0
12254410	255	150	0	122	123	0	0	0	0
12255306	208	8	0	0	0	0	12	0	0
12263428	208	6	0	0	0	0	0	0	107
12271618	208	7	0	0	0	0	236	0	0
12272447	208	6	0	0	0	0	0	0	107
12281465	176	1	27	31	4	0	0	0	0
12288293	208	6	0	0	0	0	0	0	107
12290483	208	6	0	0	0	0	0	0	107
12299501	192	2	100	0	0	0	0	0	0
12306361	208	6	0	0	0	0	0	0	107
12308520	208	6	0	0	0	0	0	0	107
12317538	176	2	0	0	4	0	0	0	0
12326555	208	6	0	0	0	0	0	0	107
12327205	208	6	0	0	0	0	0	0	107
12335574	208	6	0	0	0	0	0	0	107
12344592	176	1	27	31	4	0	0	0	0
12350671	208	6	0	0	0	0	0	0	107
12353611	208	6	0	0	0	0	0	0	107
12353892	208	8	0	0	0	0	12	0	0
12361949	208	6	0	0	0	0	0	0	107
12362629	208	7	0	0	0	0	236	0	0
12371646	176	2	0	0	4	0	0	0	0
12380665	208	6	0	0	0	0	0	0	107
12382794	208	6	0	0	0	0	0	0	107
12389683	208	6	0	0	0	0	0	0	107
12398702	176	1	26	31	4	0	0	0	0
12399468	208	6	0	0	0	0	0	0	107
12403377	208	6	0	0	0	0	0	0	107
12407720	192	2	100	0	0	0	0	0	0
12416738	255	152	0	121	123	0	0	0	0
12417536	208	6	0	0	0	0	0	0	107
12425756	208	6	0	0	0	0	0	0	107
12434774	176	2	0	0	4	0	0	0	0
12438381	208	6	0	0	0	0	0	0	107
